"tID","FILER_NAME","DATE1_10","IN_TRANSACTION_CODE","AMOUNT_70","nOutTrans","totalOut"
"55678","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-06-02,"C",5000,22,14083.35
"55831","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-05-09,"G",5000,122,121305.21
"55832","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-05-12,"G",50000,104,69421.35
"55833","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-05-26,"G",50000,20,16750.74
"55845","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2004-12-02,"A",5000,37,61843.57
"55846","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2004-12-02,"A",5000,37,61843.57
"55850","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2004-12-30,"A",5000,7,82569.1
"55851","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-01-06,"A",5000,4,67512.51
"55855","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2004-12-02,"B",5000,37,61843.57
"55857","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2004-12-30,"B",5000,7,82569.1
"55863","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2004-12-02,"C",5000,37,61843.57
"55868","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-01-06,"C",25000,4,67512.51
"55912","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-01-06,"G",10000,4,67512.51
"55914","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-06-09,"A",10000,3,332.61
"55915","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-06-09,"A",5000,3,332.61
"55998","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-06-16,"C",4700,3,332.61
"56000","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-06-16,"C",4800,3,332.61
"5608313","WOMEN'S EQUALITY PARTY (WEP)",2014-10-24,"A",30000,4,61012.92
"5608315","WOMEN'S EQUALITY PARTY (WEP)",2014-10-24,"A",25000,4,61012.92
"56103","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-10,"A",5000,124,912547.53
"56236","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-31,"A",10000,201,2001455.32
"56311","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"A",5000,519,5452484.76
"56317","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"A",5000,519,5452484.76
"56331","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"A",5000,519,5452484.76
"56346","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"A",5000,519,5452484.76
"56355","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"A",5000,519,5452484.76
"56414","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"B",5000,519,5452484.76
"56437","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"B",5000,519,5452484.76
"56444","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-13,"C",10000,119,496359.33
"56507","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-10,"C",8000,124,912547.53
"56566","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-31,"C",5000,201,2001455.32
"56568","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-31,"C",10000,201,2001455.32
"56573","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-31,"C",15000,201,2001455.32
"56576","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-31,"C",25000,201,2001455.32
"56577","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-31,"C",25000,201,2001455.32
"56591","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-07,"C",30000,276,2564105.85
"56624","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-21,"C",16500,486,4665242.73
"56634","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"C",5000,519,5452484.76
"56639","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"C",5000,519,5452484.76
"56640","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"C",5000,519,5452484.76
"56658","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-09-28,"C",15000,519,5452484.76
"57042","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-08-17,"G",8000,130,959770.06
"57087","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-12,"A",10000,473,5612583
"57095","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-12,"A",25000,473,5612583
"57125","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-12,"A",10000,473,5612583
"57153","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"A",35000,533,4940168.19
"57154","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"A",30000,533,4940168.19
"57176","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"A",5000,533,4940168.19
"57186","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"A",25000,533,4940168.19
"57193","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"A",5000,533,4940168.19
"57194","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"A",5000,533,4940168.19
"57196","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-05,"B",5000,549,5852511.49
"57229","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57233","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57242","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57245","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57246","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57247","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57248","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57249","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"B",5000,533,4940168.19
"57288","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-12,"C",10000,473,5612583
"57326","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57327","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57328","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57330","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",7500,533,4940168.19
"57377","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",15000,533,4940168.19
"57378","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57380","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",25000,533,4940168.19
"57381","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57389","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57406","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-19,"C",5000,533,4940168.19
"57787","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-12,"G",40000,473,5612583
"57795","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-23,"G",2e+05,471,3937585.25
"57841","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",5000,401,3002119.39
"57842","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",20000,401,3002119.39
"57846","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",50000,401,3002119.39
"57847","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",25000,401,3002119.39
"57857","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",5000,401,3002119.39
"57860","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",5000,401,3002119.39
"57861","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",5000,401,3002119.39
"57862","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",5000,401,3002119.39
"57863","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",5000,401,3002119.39
"57871","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"A",7000,401,3002119.39
"57874","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-30,"A",5000,361,2637477.54
"57875","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-30,"A",5000,361,2637477.54
"57880","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"A",25000,308,1612995.5
"57882","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"A",25000,308,1612995.5
"57883","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"A",25000,308,1612995.5
"57893","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"A",25000,308,1612995.5
"57894","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"A",25000,308,1612995.5
"57895","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",10000,231,644665.27
"57898","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",7500,231,644665.27
"57899","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57901","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57902","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57903","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57909","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57911","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57913","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57914","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",5000,231,644665.27
"57915","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"A",12500,231,644665.27
"57925","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-25,"B",5000,424,3382045.2
"57934","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"B",5000,401,3002119.39
"57935","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"B",5000,401,3002119.39
"57942","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"B",5000,308,1612995.5
"57955","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"B",5000,231,644665.27
"57956","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"B",5000,231,644665.27
"57961","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-16,"B",5000,183,344990.08
"57967","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-25,"C",5000,424,3382045.2
"57975","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",15000,401,3002119.39
"57976","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",15000,401,3002119.39
"57983","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",10000,401,3002119.39
"57992","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",5000,401,3002119.39
"58023","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",5000,401,3002119.39
"58025","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",5000,401,3002119.39
"58026","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",5000,401,3002119.39
"58027","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",5000,401,3002119.39
"58028","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-26,"C",5000,401,3002119.39
"58038","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-10-30,"C",14000,361,2637477.54
"58040","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"C",6000,308,1612995.5
"58041","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"C",6000,308,1612995.5
"58042","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"C",8000,308,1612995.5
"58046","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"C",84400,308,1612995.5
"58049","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"C",50000,308,1612995.5
"58051","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-02,"C",5000,308,1612995.5
"58085","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"C",5000,231,644665.27
"58088","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"C",5000,231,644665.27
"58091","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"C",50000,231,644665.27
"58094","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"C",5000,231,644665.27
"58102","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"C",25000,231,644665.27
"58107","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-16,"C",5000,183,344990.08
"58108","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-30,"C",5000,82,144874
"58109","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-30,"C",5000,82,144874
"58608","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-11-09,"G",17000,231,644665.27
"58647","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-07-14,"A",25000,1,133.65
"58649","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-07-28,"A",5000,1,133.65
"58676","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-08-18,"A",5000,1,172.69
"58678","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-08-18,"A",5000,1,172.69
"58704","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-09-08,"A",5000,1,172.69
"58816","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-10-27,"A",25000,3,26190.22
"58982","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-07-21,"C",5000,1,133.65
"59010","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-08-04,"C",6000,1,133.65
"59100","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-09-15,"C",5000,1,133.77
"59180","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-11-03,"C",5000,2,6190.22
"59185","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-11-10,"C",25000,3,12141.53
"59200","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-11-10,"C",12500,3,12141.53
"59242","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2005-12-07,"D",7000,2,6141.53
"59399","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-23,"A",25000,31,9877.45
"59400","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-23,"A",10000,31,9877.45
"59401","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-23,"A",10000,31,9877.45
"59613","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",5000,16,61790.65
"59615","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",5000,16,61790.65
"59616","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",5000,16,61790.65
"59622","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",5000,16,61790.65
"59630","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",5000,16,61790.65
"59633","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",10000,16,61790.65
"59634","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"A",25000,16,61790.65
"59919","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-09,"A",5000,12,96304.47
"59958","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-16,"A",5000,12,96716.57
"59959","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-16,"A",10000,12,96716.57
"59960","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-16,"A",10000,12,96716.57
"60045","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-23,"A",5000,10,91722.64
"60047","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-23,"A",5000,10,91722.64
"60564","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-04-20,"A",5000,12,72237.82
"60594","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-11,"A",6500,29,217933.85
"60631","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-08,"A",10000,60,402882.66
"60635","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-22,"A",25000,85,222784.78
"60636","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-22,"A",12500,85,222784.78
"60685","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-06,"A",5000,93,392869.26
"60706","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"A",10000,119,486624.59
"60707","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"A",10000,119,486624.59
"60714","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-09,"B",5000,37,5957.38
"60736","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"B",5000,16,61790.65
"60749","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-23,"B",5000,10,91722.64
"60760","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-04,"B",5000,32,191125.45
"60768","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-25,"B",5000,44,345994.36
"60770","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-25,"B",5000,44,345994.36
"60781","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-15,"B",5000,36,256768.58
"60805","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"B",5000,119,486624.59
"60806","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"B",5000,119,486624.59
"60810","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-01-12,"C",5000,60,86870.16
"60811","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-01-12,"C",5000,60,86870.16
"60812","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-01-12,"C",5000,60,86870.16
"60821","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-01-19,"C",5000,70,87953.32
"60830","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-01-26,"C",10000,70,87953.32
"60856","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-09,"C",5000,37,5957.38
"60857","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-09,"C",5000,37,5957.38
"60912","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-02-16,"C",5000,40,5960.61
"60941","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"C",12000,16,61790.65
"60942","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-02,"C",5000,16,61790.65
"60955","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-16,"C",5000,12,96716.57
"60962","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-23,"C",5000,10,91722.64
"60963","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-03-23,"C",5000,10,91722.64
"60975","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-04-13,"C",10000,13,72245.37
"60976","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-04-13,"C",5000,13,72245.37
"60977","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-04-13,"C",5000,13,72245.37
"60979","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-04-13,"C",5000,13,72245.37
"60985","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-04-20,"C",5000,12,72237.82
"61006","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-04,"C",10000,32,191125.45
"61026","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-11,"C",5000,29,217933.85
"61033","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-18,"C",5000,61,505241.99
"61057","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-05-25,"C",75000,44,345994.36
"61065","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-01,"C",7500,68,436943.07
"61071","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-01,"C",5000,68,436943.07
"61092","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-01,"C",5000,68,436943.07
"61124","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-15,"C",5000,36,256768.58
"61135","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-22,"C",20000,85,222784.78
"61157","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"C",5000,119,486624.59
"61159","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"C",5000,119,486624.59
"61160","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"C",5000,119,486624.59
"61161","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"C",5000,119,486624.59
"61162","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"C",5000,119,486624.59
"61163","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-07-10,"C",5000,119,486624.59
"61167","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-20,"D",5000,86,227184.78
"61168","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2006-06-20,"D",5000,86,227184.78
"61413","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-08-09,"A",5000,27,30796.38
"61556","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-10-25,"A",7500,6,22560.72
"61622","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-07-26,"B",5000,29,33586.14
"61625","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-08-02,"B",5000,27,25711.14
"61633","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-08-09,"B",5000,27,30796.38
"61866","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-09-20,"C",5000,1,503.77
"61880","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-10-04,"C",10000,4,12786.72
"61994","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-11-29,"C",10000,6,43326.99
"62001","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-11-29,"C",5000,6,43326.99
"62073","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-19,"C",15000,149,797090.84
"62074","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-19,"C",5000,149,797090.84
"62088","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-19,"G",10000,149,797090.84
"62097","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"A",25000,178,693974.94
"62099","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"A",5000,178,693974.94
"62100","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"A",5000,178,693974.94
"62101","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"A",8000,178,693974.94
"62103","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"A",5000,178,693974.94
"62108","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-26,"A",75000,178,693974.94
"62150","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-02-15,"A",25000,125,189003.85
"6226377","INDEPENDENCE PARTY OF N.Y. CAMPAIGN ACCOUNT (NY. - NEW YORK)",2010-10-27,"A",35000,11,139514.49
"6226425","INDEPENDENCE PARTY OF N.Y. CAMPAIGN ACCOUNT (NY. - NEW YORK)",2012-08-25,"C",50000,16,209049.13
"6226459","INDEPENDENCE PARTY OF N.Y. CAMPAIGN ACCOUNT (NY. - NEW YORK)",2012-09-14,"C",35000,11,127975.46
"6226510","INDEPENDENCE PARTY OF N.Y. CAMPAIGN ACCOUNT (NY. - NEW YORK)",2012-11-01,"C",40000,3,13341.32
"62275","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-03-01,"A",5000,50,64950.19
"62288","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"B",5000,178,693974.94
"62292","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-02-01,"B",5000,193,616145.79
"62293","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-02-01,"B",5000,193,616145.79
"62323","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"C",16500,178,693974.94
"62324","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"C",16500,178,693974.94
"62326","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"C",8500,178,693974.94
"62327","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"C",5000,178,693974.94
"62334","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"C",16500,178,693974.94
"62335","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-01-25,"C",16500,178,693974.94
"62376","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-02-08,"C",16500,138,199827.63
"62393","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-02-08,"C",16500,138,199827.63
"62401","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2007-02-08,"C",5000,138,199827.63
